,id,comment,reviews,ratings,negative,neutral,positive,review_type
2076,2076,Moderate,Facing battery issue.Only 4 hrs of battery backup.,2,0.70723873,0.27529946,0.017461808,0
2077,2077,Just wow!,Good mobile but size is small,5,0.074270755,0.24999222,0.675737,1
2078,2078,Terrific purchase,Everything is good,5,0.009880363,0.06564248,0.92447716,1
2079,2079,Highly recommended,Just love it. What a beauty,5,0.007810582,0.01281256,0.9793769,1
2080,2080,Best in the market!,"Loved the performance,",5,0.004015169,0.014625379,0.9813595,1
2081,2081,Really Nice,"I did very well with the iPhone via filipcart .  Very good product.its very nice phone, but battery is OK OK overall very nice👍👍👍👍",4,0.0032112326,0.010240784,0.986548,1
2082,2082,Worth every penny,Battery 🔋 life is less other areas are good worth d money,5,0.046377134,0.42837605,0.52524686,0
2083,2083,Great product,"Super performance, cute look",5,0.0030922426,0.010249921,0.9866578,1
2084,2084,Terrific purchase,A bit overpriced but handy,5,0.15199487,0.5318512,0.31615388,0
2085,2085,Super!,Looks great,5,0.009038904,0.04218903,0.9487721,1
2086,2086,Excellent,Ultimate phone camera 📸😍😍🤩😍🤩 superb 💓🤩💕,5,0.0034185112,0.008882288,0.98769915,1
2087,2087,Terrific purchase,only 2 day delivery thanks Flipkart,5,0.011935252,0.15239765,0.83566713,1
2088,2088,Fabulous!,Phone like a beast,5,0.17589504,0.30485177,0.5192532,0
2089,2089,Perfect product!,Don’t give second thought. You just buy it and you will love it,5,0.01610481,0.061387233,0.92250794,1
2090,2090,Worth every penny,My 1st iphone and i love it a lot,5,0.0023269237,0.007743958,0.98992914,1
2091,2091,Terrific purchase,Phone is best.It is trusted online good s provider thanks Flipkart.price is better 34k.,5,0.006003897,0.03267092,0.96132517,1
2092,2092,Mind-blowing purchase,"I am happy to share here the experience I acquired on Flipkart.  Apple and a great creation.  Awesome in terms of performance, not like the company said in terms of battery.  It takes a maximum of two and a half hours to fully charge.  As far as the camera is concerned we can only take the best portrait we know of its function after use, overall awesome.  The best phone for this price ...",5,0.0054349187,0.017183341,0.9773818,1
2093,2093,Terrific,good experience,5,0.013196635,0.048977632,0.9378257,1
2094,2094,Best in the market!,Awesome great,5,0.0078979535,0.03354328,0.9585588,1
2095,2095,Delightful,Good,4,0.05273502,0.26282772,0.6844373,1
2096,2096,Good quality product,Battery needed to be improved !! Better buy would have been an iphone 11,4,0.096532844,0.25013185,0.6533353,1
2097,2097,Delightful,Nice,4,0.040873833,0.18506734,0.7740588,1
2098,2098,Fabulous!,good,5,0.07108643,0.2776957,0.6512179,1
2099,2099,Must buy!,Most sexy iPhone ever,5,0.008575571,0.041207466,0.9502169,1
2100,2100,Mind-blowing purchase,Awesome great,5,0.0078979535,0.03354328,0.9585588,1
2101,2101,Good,This is my first iphone. Superb quality. Camera is one of the best.Many customizations and features it is worth to every rupee.Cons:Screen size is small difficult for typing and watching videos.Battery capacity is low.,5,0.01045341,0.028375208,0.9611714,1
2102,2102,Wonderful,Perfect,5,0.03386493,0.11193376,0.8542013,1
2103,2103,Worth the money,"This is a very good mobile, if you can compromise on battery backup. Fast charger of 20w will help.",4,0.0038507201,0.021504883,0.97464436,1
2104,2104,Wonderful,Wonderful,5,0.012040604,0.054919418,0.93303996,1
2105,2105,Wonderful,Good,4,0.05273502,0.26282772,0.6844373,1
2106,2106,Good choice,Good mobile Camera goodPerformance goodScreen avgBattery not ok,4,0.06153506,0.31879902,0.6196659,1
2107,2107,Mind-blowing purchase,Overall it's a great phone. Superb built quality and camera is awesome. Only downside is display size. Big bezels make screen size very small.,5,0.014315682,0.04451201,0.94117224,1
2108,2108,Worth every penny,Very Handy & Capable iOS Device.Decent Camera & Stable Performance.,5,0.0041486253,0.035860993,0.9599904,1
2109,2109,Not recommended at all,Battery is getting drained in 1-2 hrs,1,0.6926285,0.2780542,0.029317347,0
2110,2110,Terrible product,Sound from earpiece low...almost not audible...camera average,1,0.775702,0.19941986,0.024878189,0
2111,2111,Awesome,I have been using SE last 1 week as of now am very happy with performance good going. Camera ultimate,5,0.002399761,0.02192284,0.97567743,1
2112,2112,Good choice,Worthy phone for money,4,0.011212908,0.1066027,0.8821843,1
2113,2113,Highly recommended,Excellent mobile in this range only problem is with battery it drains very fast,5,0.08113764,0.19058082,0.72828156,1
2114,2114,Terrific purchase,"It is an ideal phone to care, very handy, lightweight and very fast. Single lense camera is awesome, battery is just adequate for day to day usage. Its a must go phone for those who doesnt play games and use phone for watching movies, rest everything is taken care by this phone.",5,0.005011609,0.01975779,0.97523063,1
2115,2115,Good choice,Good budget phone for iPhone lovers,4,0.004409653,0.058563076,0.9370272,1
2116,2116,Nice,"If u r a compact phone lover with High performance, Go with this….Not for multimedia addicts.",3,0.020168783,0.22781682,0.7520144,1
2117,2117,Mind-blowing purchase,Very good Flipkart product iPhone se2,5,0.004127348,0.017157082,0.97871554,1
2118,2118,Wonderful,Very nice mobile,5,0.00968725,0.035139173,0.9551736,1
2119,2119,Value-for-money,"Battery performance is bad, display is good, front camera is so poor , main camera is good as expected.",4,0.7821228,0.1765723,0.041304927,0
2120,2120,Utterly Disappointed,Not satisfied,1,0.6287312,0.29852402,0.0727447,0
2121,2121,Pretty good,Good product,4,0.015258456,0.08712886,0.8976127,1
2122,2122,Brilliant,"Awesome, thanks to Flipkart, they deliver at 36hrs , Must buy this phone",5,0.002954191,0.008780808,0.98826504,1
2123,2123,Expected a better product,Every thing all right but no charger it’s difficult to use as simply. Even headphone also not there,2,0.8578092,0.12806064,0.014130101,0
2124,2124,Terrific purchase,Amazing,5,0.03516835,0.10088973,0.8639419,1
2125,2125,Just wow!,Nice,5,0.040873833,0.18506734,0.7740588,1
2126,2126,Must buy!,Very good at that price,5,0.019080244,0.12362692,0.85729283,1
2127,2127,Fabulous!,Good product,5,0.015258456,0.08712886,0.8976127,1
2128,2128,Good choice,It’s nice but display size is not sufficient,4,0.31876656,0.46148115,0.21975228,0
2129,2129,Worth every penny,Brilliant purchase,5,0.010868047,0.029355751,0.95977616,1
2130,2130,Excellent,Best mobile for my usage...,5,0.0031455418,0.026043903,0.97081053,1
2131,2131,Decent product,GOOD,3,0.07242847,0.25123307,0.67633843,1
2132,2132,Really Nice,The delivery guy was a good person,4,0.015003977,0.05195064,0.9330454,1
2133,2133,Simply awesome,Excellent product. Also thanks to Flipkart for the offer price,5,0.004504521,0.014420936,0.9810745,1
2134,2134,Excellent,A good phone at decent price,5,0.009354712,0.09396979,0.89667547,1
2135,2135,Fabulous!,My ¹st iphone Am so happyBut request plz give a adapter with this phone,5,0.0033118257,0.015210443,0.98147774,1
2136,2136,Jeeves is FRAUD Company,"Jeeves is a Fraud company, you will not get either claim or product repaired. SO DONT BUY THIS SERVICE ALONG WITH PRODUCT.Product is fine but don't buy warranty cover --- THIS IS A FRAUD 3RD PARTY SERVICE.Complete Mobile Protection 1 Year by Flipkart Protect",1,0.93157184,0.061986018,0.0064421785,0
2137,2137,Worth the money,Value for money,4,0.08855578,0.5725551,0.33888912,0
2138,2138,Super!,Back camera got black in 2 months,5,0.29938677,0.6370312,0.06358201,0
2139,2139,Just wow!,Performance its awesome but battery life is biggest negitive point of this phone after 8months on normal usage battery health degrades to 95 percent (no gaming),5,0.5902287,0.22677,0.18300134,0
2140,2140,iphone lover,good for i phone beginner n luv it small size only battery drained very fast,5,0.010908279,0.0395265,0.9495652,1
2141,2141,Pretty good,Thanks,4,0.034001082,0.25093076,0.71506816,1
2142,2142,Mind-blowing purchase,Iphone is iphone. Best brand in the world,5,0.004026754,0.013341961,0.98263127,1
2143,2143,Worth every penny,Excellent choice for those who need entry level apple device. No regrets.,5,0.004226685,0.02422014,0.9715532,1
2144,2144,Expected a better product,Very average. Not as per price.,2,0.7184079,0.25403145,0.027560603,0
2145,2145,Terrific purchase,This phone will give you flagship feel.. this is a flagship phone in budget…. Best in class,5,0.0029481729,0.021662453,0.97538936,1
2146,2146,Mind-blowing purchase,Phone is bestBut delivery service is not good,5,0.6755675,0.23332624,0.091106296,0
2147,2147,Awesome,Awesome divace thank you filip kart 👍 👍,5,0.004128132,0.012806858,0.983065,1
2148,2148,Very Good,No comments,4,0.17656884,0.7592839,0.064147204,0
2149,2149,Decent product,Phone gets an black screen error also battery drain quickly,3,0.86779165,0.12428452,0.007923748,0
2150,2150,Very Good,Excellent,4,0.035258032,0.14826867,0.81647325,1
2151,2151,Bad quality,Camera ✨❤️,2,0.0036831512,0.048593532,0.9477233,1
2152,2152,Does the job,I am surprised to see iPhone without its charger. This is not good. Flipkart service was awesome.,3,0.7466609,0.18810226,0.06523685,0
2153,2153,Worth the money,Amezing Product,4,0.04720459,0.6898929,0.2629025,0
2154,2154,Best in the market!,"Nice Product ! Good deal product is genuine go for it.!!!Apple Badge!!!Good for Small phone lovers.Nice display,Nice Camera Apple 12 MP far better than Chinese phones' 108 MP. Everything is very nice in this price segment 34k (July days offer) except,1) It's small phone u may be habitual of 6 inches screen. (But don't forget it also budget phone gives u A13 bionic chipset of iphone 11 pro Rs. 75k )2) Battery is low, not good for highly moderate users, okay for normal use.Overall g...",5,0.0069716764,0.03594363,0.9570847,1
2155,2155,Nice product,Value for money,4,0.08855578,0.5725551,0.33888912,0
2156,2156,Fabulous!,Nice keep it up,5,0.012743013,0.032472987,0.954784,1
2157,2157,Best in the market!,Excellent 💪,5,0.008020036,0.024349337,0.9676307,1
2158,2158,Mind-blowing purchase,"Awesome, I just wish if the battery lasted a little more.",5,0.00803538,0.02787985,0.9640848,1
2159,2159,Perfect product!,osm,5,0.13779713,0.6438805,0.21832237,0
2160,2160,Brilliant,"Best budget smartphone from apple, except the screen size rest all is fantastic thank you",5,0.0054899994,0.01726292,0.9772471,1
2161,2161,Nice product,Beautiful,4,0.044599302,0.12257324,0.83282745,1
2162,2162,Could be way better,Mobile battery low and5_10 mit use mobile hit issue,2,0.83027434,0.15954669,0.01017891,0
2163,2163,Super!,Literally this phone is great its my first iphone and i also play pubg in this mobile i would like to say for pubg players that it can run pubg smooth+extreme for 3hrs with out pinch of lag and camera you all know how great it is.,5,0.0033717907,0.010217382,0.9864108,1
2164,2164,Good choice,I'm writing review after 10 months of usage. It's a phone that perfectly fit to your grip. Battery backup is little bit disappointing. Overall it's a good product.,4,0.014581165,0.06576729,0.91965157,1
2165,2165,Good,Nice,5,0.040873833,0.18506734,0.7740588,1
2166,2166,Simply awesome,nice happy with the product,5,0.0068059396,0.01890582,0.9742882,1
2167,2167,Excellent,Nice,5,0.040873833,0.18506734,0.7740588,1
2168,2168,Must buy!,Very fast and quick delivery,5,0.011958827,0.048627965,0.93941325,1
2169,2169,Worth every penny,Super,5,0.04674553,0.2927915,0.66046304,1
2170,2170,Perfect product!,It's an excellent SE Iphone at a very competitive exchange price. I had switched from Iphone 7 to this SE.,5,0.0028403024,0.015609573,0.9815501,1
2171,2171,Excellent,It's a awesome set camera quality is also good . Battery survive almost a day with all day active in office,5,0.0031116998,0.01840311,0.97848517,1
2172,2172,Good choice,"Battery backup is pathetic, rest everything is good",4,0.728807,0.18125832,0.08993477,0
2173,2173,Fabulous!,supper camera,5,0.05117815,0.75136364,0.19745822,0
2174,2174,Bad quality,If adopter or earbuds in the box should be available in box .,2,0.02550497,0.8861473,0.08834766,0
2175,2175,Fabulous!,Loved the look,5,0.0070282505,0.0341963,0.9587754,1
2176,2176,Must buy!,Best of best,5,0.014138569,0.10642917,0.87943226,1
2177,2177,Awesome,"Small and cute, handy to use, good product",5,0.0045985966,0.025980748,0.9694206,1
2178,2178,Super!,Nice i phone I am using this iphone last 5 months all are good Battery is too good All are best product buy it guyssss,5,0.0040933127,0.010327119,0.9855796,1
2179,2179,Highly recommended,No need to ask review for iphone,5,0.11939628,0.6913127,0.18929109,0
2180,2180,Simply awesome,superb,5,0.019783545,0.10490755,0.87530893,1
2181,2181,Terrific purchase,Excellent,5,0.035258032,0.14826867,0.81647325,1
2182,2182,Terrific purchase,Good and some time light cacking,5,0.023423597,0.41051236,0.566064,0
2183,2183,Must buy!,Apple iPhone SE 2020 Flipkart assured!safely for speedy delivery...,5,0.0031085,0.06439085,0.93250066,1
2184,2184,Awesome,Good Mobile,5,0.019854708,0.15669313,0.8234521,1
2185,2185,Classy product,Good Mobile,5,0.019854708,0.15669313,0.8234521,1
2186,2186,Good choice,Only Display is small but performance is quite good. Go for it if love handy small phone with full features,4,0.003529292,0.042088423,0.9543823,1
2187,2187,Perfect product!,Best mobile which Apple has launched in 2021,5,0.0018568378,0.018911107,0.9792321,1
2188,2188,do not misguide purchasers,worst apple day in flip cart,1,0.91921043,0.06529035,0.015499256,0
2189,2189,Terrific,Nice phone,5,0.020206241,0.11727504,0.8625187,1
2190,2190,Awesome,Pros:iPhone Camera user have the best experience in this phone too all major features similar to iPhone 11.Multiple task is best for people like me who can’t wait to app get load for long time.Low budget best phone with many many features Cons: Esim is thing which I didn’t love most people will not think about going out of box to learn about the features need improvement for dual sim slotBattery is bit low but normal social media user can use for 1 day,5,0.0074465773,0.031705134,0.9608483,1
